Grainger Blue Path	L1	Segment_Name	L2	Family_Name	L3	Category_Name	Gamut PIM Path	Gamut Category ID	Gamut Category Name	"Gamut Node ID
Node ID"	Gamut Node Name	Grainger-Gamut Terminal Node Mapping	Grainger_Attribute_Definition	Grainger_Category_Specific_Definition	Grainger Attribute Sample Values	Grainger_Attr_ID	Grainger_Attribute_Name	Identified Matching Gamut Attribute Name (use semi-colon to separate names)	Identified Matching Grainger Attribute Name (use semi-colon to separate names)	Analyst Notes	Taxonomist Notes	Gamut_Attribute_Name	Gamut_Attr_ID	Gamut Attribute Sample Values	Gamut_Attribute_Definition	Matching
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Wall Mount Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3683	Electric Wall Mount Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Wall Heaters > Electric Wall Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9648	Electric Wall Heaters	Electric Wall Mount Heaters -- Electric Wall Heaters				100477	BtuH	Heater Power								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Washdown Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3685	Electric Washdown Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Electric Washdown Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9568	Electric Washdown Heaters	Electric Washdown Heaters -- Electric Washdown Heaters				100477	BtuH	Heater Power								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Portable Electric Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3737	Portable Electric Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Electric Utility Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9631	Electric Utility Heaters	Portable Electric Heaters -- Electric Utility Heaters				126002	BtuH Output	Heater Power								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Portable Electric Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3737	Portable Electric Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Portable Heaters > Portable Electric Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9607	Portable Electric Heaters	Portable Electric Heaters -- Portable Electric Heaters	This attribute is intended to capture the item's heating method.			165164	Heating Method	Heater Technology								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Portable Electric Salamander Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	29432	Portable Electric Salamander Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Portable Heaters > Portable Electric Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9607	Portable Electric Heaters	Portable Electric Salamander Heaters -- Portable Electric Heaters	This attribute is intended to capture the item's heating method.			165164	Heating Method	Heater Technology								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Portable Electric Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3737	Portable Electric Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Electric Utility Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9631	Electric Utility Heaters	Portable Electric Heaters -- Electric Utility Heaters	This attribute is intended to capture the item's heating method.			165164	Heating Method	Heater Technology (Merch)								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Baseboard Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3673	Electric Baseboard Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Baseboard Heaters > Electric Baseboard Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9535	Electric Baseboard Heaters	Electric Baseboard Heaters -- Electric Baseboard Heaters				100763	Color	Housing Color								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Baseboard Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3673	Electric Baseboard Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Baseboard Heaters > Hydronic Baseboard Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9538	Hydronic Baseboard Heaters	Electric Baseboard Heaters -- Hydronic Baseboard Heaters				100763	Color	Housing Color								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Fan Coil Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	26988	Electric Fan Coil Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Central System Heaters > Electric Fan Coil Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9556	Electric Fan Coil Heaters	Electric Fan Coil Heaters -- Electric Fan Coil Heaters				100763	Color	Housing Color								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Wall Mount Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3683	Electric Wall Mount Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Wall Heaters > Electric Wall Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9648	Electric Wall Heaters	Electric Wall Mount Heaters -- Electric Wall Heaters				100763	Color	Housing Color								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Portable Electric Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3737	Portable Electric Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Portable Heaters > Portable Electric Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9607	Portable Electric Heaters	Portable Electric Heaters -- Portable Electric Heaters	"This attribute is intended to capture the color of the heater housing.  If the heater features multiple colors, please list the colors in alphabetical order and separate them by a slash."			401087	Heater Color	Housing Color								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Portable Electric Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3737	Portable Electric Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Electric Utility Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9631	Electric Utility Heaters	Portable Electric Heaters -- Electric Utility Heaters	"This attribute is intended to capture the color of the heater housing.  If the heater features multiple colors, please list the colors in alphabetical order and separate them by a slash."			401087	Heater Color	Housing Color								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Portable Electric Salamander Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	29432	Portable Electric Salamander Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Portable Heaters > Portable Electric Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9607	Portable Electric Heaters	Portable Electric Salamander Heaters -- Portable Electric Heaters				100763	Color	Housing Color								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Baseboard Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3673	Electric Baseboard Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Baseboard Heaters > Electric Baseboard Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9535	Electric Baseboard Heaters	Electric Baseboard Heaters -- Electric Baseboard Heaters	"This attribute is intended to capture the coating or treatment (not color) applied to the items primary material, e.g. powder coated, enamel, matte, antique brass, brushed nickel, high gloss (not ""high gloss black""). For items that do not have a finish us"			101333	Finish	Housing Finish								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Baseboard Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3673	Electric Baseboard Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Baseboard Heaters > Hydronic Baseboard Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9538	Hydronic Baseboard Heaters	Electric Baseboard Heaters -- Hydronic Baseboard Heaters	"This attribute is intended to capture the coating or treatment (not color) applied to the items primary material, e.g. powder coated, enamel, matte, antique brass, brushed nickel, high gloss (not ""high gloss black""). For items that do not have a finish us"			101333	Finish	Housing Finish								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Ceiling Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3674	Electric Ceiling Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Ceiling Heaters > Electric Ceiling Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9546	Electric Ceiling Heaters	Electric Ceiling Heaters -- Electric Ceiling Heaters	"This attribute is intended to capture the coating or treatment (not color) applied to the items primary material, e.g. powder coated, enamel, matte, antique brass, brushed nickel, high gloss (not ""high gloss black""). For items that do not have a finish us"			101333	Finish	Housing Finish								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3677	Electric Infrared Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Electric Infrared Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9578	Electric Infrared Heaters	Electric Infrared Heaters -- Electric Infrared Heaters	"This attribute is intended to capture the coating or treatment (not color) applied to the items primary material, e.g. powder coated, enamel, matte, antique brass, brushed nickel, high gloss (not ""high gloss black""). For items that do not have a finish us"			101333	Finish	Housing Finish								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Utility Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3681	Electric Utility Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Electric Utility Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9631	Electric Utility Heaters	Electric Utility Heaters -- Electric Utility Heaters	This attribute is intended to capture the finish of the heater housing.			401088	Heater Housing Finish	Housing Finish								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Wall Mount Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3683	Electric Wall Mount Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Wall Heaters > Electric Wall Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9648	Electric Wall Heaters	Electric Wall Mount Heaters -- Electric Wall Heaters	"This attribute is intended to capture the coating or treatment (not color) applied to the items primary material, e.g. powder coated, enamel, matte, antique brass, brushed nickel, high gloss (not ""high gloss black""). For items that do not have a finish us"			101333	Finish	Housing Finish								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3677	Electric Infrared Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Electric Infrared Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9578	Electric Infrared Heaters	Electric Infrared Heaters -- Electric Infrared Heaters	"This attribute is intended to capture where an item can be used. The only allowed values in this category are Indoor/Outdoor, Indoor Only, Outdoor Only, or Indoor/Semi-Protected Outdoor. Semi-Protected Outdoor means the heater needs some kind of ""protecti"			400095	Indoor/Outdoor Usage	Indoor/Outdoor (Merch)								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Wall Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3682	Electric Wall Heater Accessories	"Heating, Ventilation, & Air Conditioning > HVAC Controls & Thermostats > Temperature Controllers > Thermostats > Wireless Thermostats"	9518	"Heating, Ventilation, & Air Conditioning"	9995	Wireless Thermostats	Electric Wall Heater Accessories -- Wireless Thermostats	This attribute is intended to capture the voltage value of the heater. If there are multiple voltages please list them from lowest to highest separated by a / or with a range.			401091	Heater Voltage	Input Voltage								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Portable Electric Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	27724	Portable Electric Heater Accessories	"Heating, Ventilation, & Air Conditioning > HVAC Controls & Thermostats > Temperature Sensors & Accessories > Thermocouples"	9518	"Heating, Ventilation, & Air Conditioning"	10004	Thermocouples	Portable Electric Heater Accessories -- Thermocouples	This attribute is intended to capture the voltage value of the heater. If there are multiple voltages please list them from lowest to highest separated by a / or with a range.			401091	Heater Voltage	Input Voltage								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Cabinet Unit Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3655	Cabinet Unit Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Electric Cabinet Unit Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9629	Electric Cabinet Unit Heaters	Cabinet Unit Heaters -- Electric Cabinet Unit Heaters				110936	CFM Output High	Maximum Heater Airflow								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Fan Coil Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	26988	Electric Fan Coil Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Central System Heaters > Electric Fan Coil Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9556	Electric Fan Coil Heaters	Electric Fan Coil Heaters -- Electric Fan Coil Heaters				110936	CFM Output High	Maximum Heater Airflow								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3676	Electric Infrared Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Infrared Heater Accessories > Electric Infrared Heater Accessories > Electric Infrared Contactor Enclosures"	9518	"Heating, Ventilation, & Air Conditioning"	9584	Electric Infrared Contactor Enclosures	Electric Infrared Heater Accessories -- Electric Infrared Contactor Enclosures				102421	Max. Operating Amps	Maximum Operating Current								Grainger Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3676	Electric Infrared Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Infrared Heater Accessories > Electric Infrared Heater Accessories > Electric Infrared Heater Controls & Switches"	9518	"Heating, Ventilation, & Air Conditioning"	9586	Electric Infrared Heater Controls & Switches	Electric Infrared Heater Accessories -- Electric Infrared Heater Controls & Switches				102421	Max. Operating Amps	Maximum Operating Current								Grainger Only
